module_name,rel_path,remove,category,reason
cdns-csi2rx,kernel/drivers/media/platform/cadence/cdns-csi2rx.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cdns-csi2tx,kernel/drivers/media/platform/cadence/cdns-csi2tx.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cec,kernel/drivers/media/cec/core/cec.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cec-gpio,kernel/drivers/media/cec/platform/cec-gpio/cec-gpio.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
ch7322,kernel/drivers/media/cec/i2c/ch7322.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cobalt,kernel/drivers/media/pci/cobalt/cobalt.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cros-ec-cec,kernel/drivers/media/cec/platform/cros-ec/cros-ec-cec.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cs3308,kernel/drivers/media/i2c/cs3308.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cs5345,kernel/drivers/media/i2c/cs5345.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cs53l32a,kernel/drivers/media/i2c/cs53l32a.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cx18,kernel/drivers/media/pci/cx18/cx18.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cx18-alsa,kernel/drivers/media/pci/cx18/cx18-alsa.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cx22700,kernel/drivers/media/dvb-frontends/cx22700.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cx22702,kernel/drivers/media/dvb-frontends/cx22702.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cx231xx,kernel/drivers/media/usb/cx231xx/cx231xx.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cx231xx-alsa,kernel/drivers/media/usb/cx231xx/cx231xx-alsa.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cx231xx-dvb,kernel/drivers/media/usb/cx231xx/cx231xx-dvb.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cx2341x,kernel/drivers/media/common/cx2341x.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cx23885,kernel/drivers/media/pci/cx23885/cx23885.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cx24110,kernel/drivers/media/dvb-frontends/cx24110.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cx24113,kernel/drivers/media/dvb-frontends/cx24113.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cx24116,kernel/drivers/media/dvb-frontends/cx24116.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cx24117,kernel/drivers/media/dvb-frontends/cx24117.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cx24120,kernel/drivers/media/dvb-frontends/cx24120.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cx24123,kernel/drivers/media/dvb-frontends/cx24123.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cx25821,kernel/drivers/media/pci/cx25821/cx25821.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cx25821-alsa,kernel/drivers/media/pci/cx25821/cx25821-alsa.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cx25840,kernel/drivers/media/i2c/cx25840/cx25840.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cx88-alsa,kernel/drivers/media/pci/cx88/cx88-alsa.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cx88-blackbird,kernel/drivers/media/pci/cx88/cx88-blackbird.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cx88-dvb,kernel/drivers/media/pci/cx88/cx88-dvb.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cx88-vp3054-i2c,kernel/drivers/media/pci/cx88/cx88-vp3054-i2c.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cx8800,kernel/drivers/media/pci/cx88/cx8800.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cx8802,kernel/drivers/media/pci/cx88/cx8802.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cx88xx,kernel/drivers/media/pci/cx88/cx88xx.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cxd2099,kernel/drivers/media/dvb-frontends/cxd2099.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cxd2820r,kernel/drivers/media/dvb-frontends/cxd2820r.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cxd2841er,kernel/drivers/media/dvb-frontends/cxd2841er.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cxd2880,kernel/drivers/media/dvb-frontends/cxd2880/cxd2880.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cxd2880-spi,kernel/drivers/media/spi/cxd2880-spi.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
cypress_firmware,kernel/drivers/media/common/cypress_firmware.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
ddbridge,kernel/drivers/media/pci/ddbridge/ddbridge.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
ddbridge-dummy-fe,kernel/drivers/media/pci/ddbridge/ddbridge-dummy-fe.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
dib0070,kernel/drivers/media/dvb-frontends/dib0070.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
dib0090,kernel/drivers/media/dvb-frontends/dib0090.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
dib3000mb,kernel/drivers/media/dvb-frontends/dib3000mb.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
dib3000mc,kernel/drivers/media/dvb-frontends/dib3000mc.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
dib7000m,kernel/drivers/media/dvb-frontends/dib7000m.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
dib7000p,kernel/drivers/media/dvb-frontends/dib7000p.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
dib8000,kernel/drivers/media/dvb-frontends/dib8000.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
dib9000,kernel/drivers/media/dvb-frontends/dib9000.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
dibx000_common,kernel/drivers/media/dvb-frontends/dibx000_common.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
dm1105,kernel/drivers/media/pci/dm1105/dm1105.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
drx39xyj,kernel/drivers/media/dvb-frontends/drx39xyj/drx39xyj.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
drxd,kernel/drivers/media/dvb-frontends/drxd.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
drxk,kernel/drivers/media/dvb-frontends/drxk.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
ds3000,kernel/drivers/media/dvb-frontends/ds3000.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
dsbr100,kernel/drivers/media/radio/dsbr100.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
dst,kernel/drivers/media/pci/bt8xx/dst.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
dst_ca,kernel/drivers/media/pci/bt8xx/dst_ca.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
dt3155,kernel/drivers/media/pci/dt3155/dt3155.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
dvb-as102,kernel/drivers/media/usb/as102/dvb-as102.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
dvb-bt8xx,kernel/drivers/media/pci/bt8xx/dvb-bt8xx.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
dvb-core,kernel/drivers/media/dvb-core/dvb-core.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
dvb-pll,kernel/drivers/media/dvb-frontends/dvb-pll.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
dvb-ttusb-budget,kernel/drivers/media/usb/ttusb-budget/dvb-ttusb-budget.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
dvb-usb,kernel/drivers/media/usb/dvb-usb/dvb-usb.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
dvb-usb-a800,kernel/drivers/media/usb/dvb-usb/dvb-usb-a800.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
dvb-usb-af9005,kernel/drivers/media/usb/dvb-usb/dvb-usb-af9005.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
dvb-usb-af9005-remote,kernel/drivers/media/usb/dvb-usb/dvb-usb-af9005-remote.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
dvb-usb-af9015,kernel/drivers/media/usb/dvb-usb-v2/dvb-usb-af9015.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
dvb-usb-af9035,kernel/drivers/media/usb/dvb-usb-v2/dvb-usb-af9035.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
dvb-usb-anysee,kernel/drivers/media/usb/dvb-usb-v2/dvb-usb-anysee.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
dvb-usb-au6610,kernel/drivers/media/usb/dvb-usb-v2/dvb-usb-au6610.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
dvb-usb-az6007,kernel/drivers/media/usb/dvb-usb-v2/dvb-usb-az6007.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
dvb-usb-az6027,kernel/drivers/media/usb/dvb-usb/dvb-usb-az6027.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
dvb-usb-ce6230,kernel/drivers/media/usb/dvb-usb-v2/dvb-usb-ce6230.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
dvb-usb-cinergyT2,kernel/drivers/media/usb/dvb-usb/dvb-usb-cinergyT2.ko.zst,Yes,Media / V4L2 / DVB,"Media capture, TV tuners, DVB, and webcams are unneeded in virtual machines; frequent source of memory corruption CVEs."
